Input_Khmer,Target_English,Predicted_English,Word_Acc,Char_Acc,F1,CER
បញ្ជិកា,bonhchika,banheanheanheanheanheanhe,0,0.19999999999999996,0.29411764705882354,2.2222222222222223
អូស,ous,aous,0,0.75,0.8571428571428571,0.3333333333333333
ដងព្រៃ,dangprey,prongdangdangdangdangdang,0,0.16000000000000003,0.36363636363636365,2.625
ចក្រក្រឹស្ណ,chokrokroesnor,krorororororororororororo,0,0.28,0.41025641025641024,1.2857142857142858
ហសនៈ,hosoneak,hak,0,0.375,0.5454545454545454,0.625
ប្រហោង,brohaong,brong,0,0.625,0.7692307692307693,0.375
វិជលដ្ឋាន,vichlodthan,vidthodthodthodthodthodth,0,0.28,0.3888888888888889,1.6363636363636365
ឡិមឡុម,laemlom,lolololololololololololol,0,0.12,0.1875,3.142857142857143
មេការ,mekar,mekamekamekamekamekamekam,0,0.16000000000000003,0.26666666666666666,4.2
កំប៉ឺត,kompeut,keumpampampampampampampam,0,0.12,0.3125,3.142857142857143
ខ្វាច,khvach,kha,0,0.5,0.6666666666666666,0.5
រិះគន់,reskun,roneakoneakoneakoneakonea,0,0.16000000000000003,0.25806451612903225,3.5
ចាត់ចែង,chatchaeng,chaeaeaeaeaeaeaeaeaeaeaea,0,0.19999999999999996,0.28571428571428575,2.0
អាចម៍កុក,aachmokok,akakakakakakakakakakakaka,0,0.16000000000000003,0.23529411764705882,2.3333333333333335
អវសរ,aovosor,aovovovovovovovovovovovov,0,0.19999999999999996,0.3125,2.857142857142857
វិញ,vinh,vinh,1,1.0,1.0,0.0
បង្ហែ,bongheae,baenghaenghaenghaenghaeng,0,0.28,0.42424242424242425,2.25
គ្រងរាជ្យ,krongreach,chreangkreangkreangkreang,0,0.28,0.5142857142857143,1.8
កុណ្ឌី,kondei,kondondondondondondondond,0,0.16000000000000003,0.25806451612903225,3.5
ឡាំង,lang,lang,1,1.0,1.0,0.0
ស្លត,slat,slot,0,0.75,0.75,0.25
ហេម្បូពាន្ត,haembopean,peheheheheheheheheheheheh,0,0.12,0.22857142857142856,2.2
ទំហំ,tumhum,hamhamhamhamhamhamhamhamh,0,0.12,0.1935483870967742,3.6666666666666665
អន្ត្រាក់,aontreak,aaaaaaaaaaaaaaaaaaaaaaaaa,0,0.07999999999999996,0.12121212121212122,2.875
ស្គាយ,skay,say,0,0.75,0.8571428571428571,0.25
កំប៉ុក,kompok,k,0,0.16666666666666663,0.2857142857142857,0.8333333333333334
ទុរយស,turoyos,toy,0,0.4285714285714286,0.6,0.5714285714285714
សាទិស,satis,sasasasasasasasasasasasas,0,0.12,0.19999999999999998,4.4
ល្ងៀម,lngiem,lieng,0,0.33333333333333337,0.9090909090909091,0.6666666666666666
ពឹង,pueng,poeng,0,0.8,0.8000000000000002,0.2
នគរសោភិនី,nokorsaophini,sonininininininininininin,0,0.16000000000000003,0.3157894736842105,1.6153846153846154
ព្រះអាទិត្យ,preahatit,ateateateateateateateatea,0,0.19999999999999996,0.29411764705882354,2.2222222222222223
អធិមុត្តិ,aathimutte,atttttttttttttttttttttttt,0,0.16000000000000003,0.22857142857142856,2.1
សម្រប,samrob,som,0,0.33333333333333337,0.6666666666666666,0.6666666666666666
សំស្ការ,samskar,samsamsamsamsamsamsamsams,0,0.19999999999999996,0.3125,2.857142857142857
បន្លុង,bonlung,bonlonlonlonlonlonlonlonl,0,0.19999999999999996,0.3125,2.857142857142857
ស្នាន,snan,sn,0,0.5,0.6666666666666666,0.5
អាសវ,aasav,asasasasasasasasasasasasa,0,0.16000000000000003,0.26666666666666666,4.2
បង្ខំ,bongkhom,khng,0,0.25,0.6666666666666666,0.75
ខ្ញុំ,knh,kh,0,0.6666666666666667,0.8,0.3333333333333333
ត្រចៀក,trachiek,kietrietrietrietrietrietr,0,0.16000000000000003,0.30303030303030304,2.625
អសិរិកា,aaserika,arik,0,0.5,0.6666666666666666,0.5
ហេរញ្ញិក,haeranhnheuk,henhenhenhenhenhenhenhenh,0,0.28,0.3783783783783784,1.5
ស៊ង,song,song,1,1.0,1.0,0.0
សារព័ន,saropoan,san,0,0.375,0.5454545454545454,0.625
ស្រយូវ,srayuv,srouv,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
ល្បុក្កតោ,lbukkotao,k,0,0.11111111111111116,0.19999999999999998,0.8888888888888888
តថានុរូប,tathanurub,bothathathathathathathath,0,0.19999999999999996,0.34285714285714286,2.0
រង្គោះ,rongkuoh,krongkrongkrongkrongkrong,0,0.24,0.36363636363636365,2.375
រាបសា,reabosa,basasasasasasasasasasasas,0,0.12,0.25,3.142857142857143
ជើង,jerng,cherng,0,0.6666666666666667,0.7272727272727272,0.4
ឧបយុវរាជ,uboyuvoreach,ubochochochochochochochoc,0,0.24,0.32432432432432434,1.5833333333333333
ក្រវេច,kravech,krovech,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
ប៉ាតឡាត,batalat,t,0,0.1428571428571429,0.25,0.8571428571428571
ភាវនូបនិស្ស័យ,pheavnubnissai,banisanisanisanisanisanis,0,0.31999999999999995,0.4615384615384615,1.2142857142857142
អវកដ,aovokod,aok,0,0.4285714285714286,0.6,0.5714285714285714
អ្នកត្រួសត្រាយ,anakatruostray,atrotrotrotrotrotrotrotro,0,0.24,0.30769230769230765,1.3571428571428572
រាជិនី,reachini,ri,0,0.25,0.4,0.75
សម្បុក,sombuk,sok,0,0.5,0.6666666666666666,0.5
បព្វជ្ជាកម្ម,bopvochcheakomm,chchchchchchchchchchchchc,0,0.16000000000000003,0.2,1.4
មហាជន,mhajun,hon,0,0.33333333333333337,0.4444444444444444,0.6666666666666666
ក្សត្រ,ksot,sokrakrakrakrakrakrakrakr,0,0.040000000000000036,0.20689655172413793,6.0
មធុរស,mothuros,sothothothothothothothoth,0,0.16000000000000003,0.30303030303030304,2.625
បឋម,pakthom,thamothamothamothamothamo,0,0.19999999999999996,0.3125,2.857142857142857
លំហុក,lomhok,lumhok,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
វង្សាអគ្គរាជ,vongseaakkoreach,aaaaaaaaaaaaaaaaaaaaaaaaa,0,0.12,0.14634146341463414,1.375
មោក,mouk,m,0,0.25,0.4,0.75
ជ្រកម្លប់,jrokmlob,k,0,0.125,0.2222222222222222,0.875
អសុរ,aosor,aos,0,0.6,0.7499999999999999,0.4
ស៊ុបទ្រុប,sobtrub,bobobobobobobobobobobobob,0,0.12,0.1875,3.142857142857143
ប្រចៀច,brochiech,ch,0,0.2222222222222222,0.3636363636363636,0.7777777777777778
ស្លាឈ្មោល,slachhmoul,salalalalalalalalalalalal,0,0.16000000000000003,0.22857142857142856,2.1
ល្មិច,lmich,ch,0,0.4,0.5714285714285715,0.6
គិត,kit,kote,0,0.5,0.5714285714285715,0.6666666666666666
អាមេណ្ឌន,aamendon,andendendendendendendende,0,0.19999999999999996,0.30303030303030304,2.5
បញ្ជ្រុល,banhchrul,bronhronhronhronhronhronh,0,0.19999999999999996,0.29411764705882354,2.2222222222222223
ស្យាម,syam,say,0,0.5,0.8571428571428571,0.5
កំហាត់,kamhat,kat,0,0.5,0.6666666666666666,0.5
ឧត្តាន,uttan,uta,0,0.6,0.7499999999999999,0.4
កំផែង,kamphaeng,phaeng,0,0.6666666666666667,0.8,0.3333333333333333
ចរិយា,chariya,cheay,0,0.4285714285714286,0.6666666666666666,0.5714285714285714
ឱះ,aoah,aoh,0,0.75,0.8571428571428571,0.25
សាធារណរដ្ឋ,sathearnarodthar,thar,0,0.25,0.4,0.75
អញ្ឆើល,aonhchhaul,aulaulaulaulaulaulaulaula,0,0.16000000000000003,0.22857142857142856,2.1
ហ៊ឺៈ,heuak,heumak,0,0.8333333333333334,0.9090909090909091,0.2
ដរាបណា,doreabna,ba,0,0.25,0.4,0.75
វល្លិ,volli,l,0,0.19999999999999996,0.33333333333333337,0.8
វល់,vol,vol,1,1.0,1.0,0.0
បដិកិរិយា,badekeriyea,bekekekekekekekekekekekek,0,0.19999999999999996,0.2777777777777778,1.8181818181818181
ស្គរ,skar,s,0,0.25,0.4,0.75
ក្រហួង,krohuong,huonghuonghuonghuonghuong,0,0.24,0.36363636363636365,2.375
ពូ,pu,pu,1,1.0,1.0,0.0
កែង,kaeng,keng,0,0.8,0.888888888888889,0.2
រជ្ជសម័យ,rochchosomey,chochochochochochochochoc,0,0.28,0.3783783783783784,1.5
គីឡូស៊ីក,kilosik,siloukiloukiloukiloukilou,0,0.24,0.43750000000000006,2.7142857142857144
ចេញដំណើរ,chenhdamnaeur,daenh,0,0.23076923076923073,0.5555555555555556,0.7692307692307693
ឧបទិស,ubotis,ubates,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
ត្រឹម,therm,truetruetruetruetruetruet,0,0.12,0.19999999999999998,4.4
ជើងកញ្ជើ,chaungkonhchau,chaunhaunhaunhaunhaunhaun,0,0.4,0.5128205128205129,1.0714285714285714
ប្រលោះ,braluoh,broh,0,0.5714285714285714,0.7272727272727273,0.42857142857142855
ទ្រោប,troub,broubroubroubroubroubroub,0,0.16000000000000003,0.26666666666666666,4.2
ស្ដូក,sdouk,sdoukdoukdoukdoukdoukdouk,0,0.19999999999999996,0.33333333333333337,4.0
ខ្មុល,khmol,khl,0,0.6,0.7499999999999999,0.4
ប្រផូរ,brophour,brourourourourourourourou,0,0.24,0.36363636363636365,2.375
បីបម,beibam,bobobobobobobobobobobobob,0,0.07999999999999996,0.12903225806451613,3.8333333333333335
សមភាព,samopheap,sap,0,0.33333333333333337,0.5,0.6666666666666666
យ៉ង,yong,y,0,0.25,0.4,0.75
អម្រែក,aomreaek,kromaeaeaeaeaeaeaeaeaeaea,0,0.19999999999999996,0.48484848484848486,2.5
ខ្សុច,khsoch,sokh,0,0.5,0.8,0.5
ឡិបឡុប,laeplop,lolololololololololololol,0,0.12,0.1875,3.142857142857143
ស្អូច,saouch,aous,0,0.5,0.8,0.5
វិវាហកៅតុក,viveahkautok,vovovovovovovovovovovovov,0,0.12,0.16216216216216217,1.8333333333333333
គោត្រ,koutrar,kroutroutroutroutroutrout,0,0.24,0.375,2.7142857142857144
ព្រឹស្ចិក,prueschek,proekroekroekroekroekroek,0,0.19999999999999996,0.29411764705882354,2.2222222222222223
សក្យ,sakyar,sok,0,0.33333333333333337,0.4444444444444444,0.6666666666666666
មណ្ឌលគិរី,mondolokiri,mondendendendendendendend,0,0.16000000000000003,0.2222222222222222,1.9090909090909092
ផ្កាឈូក,phkachhuk,phkakakakakakakakakakakak,0,0.19999999999999996,0.29411764705882354,2.2222222222222223
បូជាយញ្ញ,boucheayonhnh,banhunhunhunhunhunhunhunh,0,0.28,0.4210526315789474,1.3846153846153846
វ៉េសវ៉ាស,vesveas,ves,0,0.4285714285714286,0.6,0.5714285714285714
ឱសធ,aosath,aosososososososososososos,0,0.12,0.1935483870967742,3.6666666666666665
ក្រអឺត,kraaeut,aaaaaaaaaaaaaaaaaaaaaaaaa,0,0.07999999999999996,0.125,3.2857142857142856
ពេជ្ឈឃាដ,pechchhokhead,pekhekhekhekhekhekhekhekh,0,0.31999999999999995,0.4210526315789474,1.3076923076923077
ពលិការ,polikar,pik,0,0.4285714285714286,0.6,0.5714285714285714
ធ្វើ,ther,ver,0,0.5,0.5714285714285715,0.5
ផូក,phuk,phouk,0,0.8,0.888888888888889,0.25
ការប្រើ,karbrer,brararararararararararara,0,0.16000000000000003,0.3125,3.0
ចន្ទោភាស,chantoupheas,santouchouchouchouchoucho,0,0.19999999999999996,0.48648648648648657,1.6666666666666667
សា,sa,sa,1,1.0,1.0,0.0
រមួលក្រពើ,romuolkrapau,pruol,0,0.25,0.5882352941176471,0.75
សាធ,sath,sa,0,0.5,0.6666666666666666,0.5
កក្អឹក,kokaoek,k,0,0.1428571428571429,0.25,0.8571428571428571
សមិន្ធន៍,sominthon,son,0,0.33333333333333337,0.5,0.6666666666666666
រញ៉ិបរញ៉ុប,ronhebronhob,bropopopopopopopopopopopo,0,0.16000000000000003,0.2702702702702703,1.75
ថ្ងៃ,thngai,thngai,1,1.0,1.0,0.0
ស្របក់,srabak,b,0,0.16666666666666663,0.2857142857142857,0.8333333333333334
សន្មតិ,sanmote,sonimnimnimnimnimnimnimni,0,0.12,0.25,3.142857142857143
ចំហុយ,chamhoy,hamhamhamhamhamhamhamhamh,0,0.16000000000000003,0.25,3.0
អគ្រ,aokror,aaaaaaaaaaaaaaaaaaaaaaaaa,0,0.040000000000000036,0.06451612903225806,4.0
សំបុកចាប,sambokochab,bambambambambambambambamb,0,0.19999999999999996,0.2777777777777778,1.8181818181818181
ចរី,chori,chei,0,0.6,0.6666666666666665,0.4
វណិជ្ជា,vonechchea,chchchchchchchchchchchchc,0,0.16000000000000003,0.22857142857142856,2.1
បច្ឆាចារ្យ,bachchhacharyor,chchchchchchchchchchchchc,0,0.28,0.35000000000000003,1.2
ពាសពេញ,peasopenh,penh,0,0.4444444444444444,0.6153846153846153,0.5555555555555556
កន្តាវរ៉ាវ,konteavreav,vavavavavavavavavavavavav,0,0.16000000000000003,0.2222222222222222,1.9090909090909092
ជជ្រុលជជ្រួស,chochrulchochruos,chchchchchchchchchchchchc,0,0.31999999999999995,0.38095238095238104,1.0
ថោមវាទី,thaomveati,thathathathathathathathat,0,0.19999999999999996,0.28571428571428575,2.0
គោត,kout,kout,1,1.0,1.0,0.0
កប៉ាល់,kapal,bak,0,0.19999999999999996,0.5,0.8
ហេរញ្ញិក,heranhnhirk,henhenhenhenhenhenhenhenh,0,0.24,0.3333333333333333,1.7272727272727273
ឆ្មា,chma,m,0,0.25,0.4,0.75
បញ្ជត,bonhchot,bot,0,0.375,0.5454545454545454,0.625
បង្សុកូល,bongsukoul,boungkoungkoungkoungkoung,0,0.31999999999999995,0.45714285714285713,1.7
ឧបការី,ubokari,ubakakakakakakakakakakaka,0,0.16000000000000003,0.25,3.0
ម៉ក់ៗ,mok,mok,1,1.0,1.0,0.0
ហ៊ុនហយ,honhory,hoy,0,0.4285714285714286,0.6,0.5714285714285714
ស៊ីប៉ារេត,seiparet,betetetetetetetetetetetet,0,0.12,0.18181818181818182,2.75
សារសំខាន់,sarsamkhan,sasasasasasasasasasasasas,0,0.19999999999999996,0.28571428571428575,2.0
របុំ,robom,rum,0,0.4,0.5,0.6
ប្រាមោទ្យ,bramout,bray,0,0.4285714285714286,0.5454545454545454,0.5714285714285714
ប្រភាស,bropheas,bropheapheapheapheapheaph,0,0.28,0.42424242424242425,2.25
ខ្ជើច,khchaeuch,chchchchchchchchchchchchc,0,0.19999999999999996,0.29411764705882354,2.2222222222222223
ថាមវន្ត,thamvon,thathathathathathathathat,0,0.12,0.1875,3.142857142857143
ក្ងិចក្ងក់,kngechkngok,kongkongkongkongkongkongk,0,0.31999999999999995,0.4444444444444444,1.5454545454545454
ប៉ផ្ដៀច,baphdiech,baph,0,0.4444444444444444,0.6153846153846153,0.5555555555555556
ឧយ្យោធិក,uyyouthik,uthyoyoyoyoyoyoyoyoyoyoyo,0,0.16000000000000003,0.3529411764705882,2.3333333333333335
សូភី,souphi,sousousousousousousousous,0,0.12,0.1935483870967742,3.6666666666666665
អង្រុត,aangrut,trong,0,0.1428571428571429,0.6666666666666666,0.8571428571428571
ប៉ិន,ben,ban,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
តម្បៀត,tambiet,t,0,0.1428571428571429,0.25,0.8571428571428571
ចក់,chak,ch,0,0.5,0.6666666666666666,0.5
ធ្វេស,thves,s,0,0.19999999999999996,0.33333333333333337,0.8
រាជរដ្ឋាភិបាល,reachrothaphibal,br,0,0.0625,0.2222222222222222,0.9375
អាឃោសន,aakhousan,aousaousaousaousaousaousa,0,0.24,0.3529411764705882,2.111111111111111
អន្វេស,aonves,an,0,0.33333333333333337,0.5,0.6666666666666666
អធ្យាស្រ័យ,aothyeasrai,aaaaaaaaaaaaaaaaaaaaaaaaa,0,0.12,0.16666666666666666,2.0
អភិទោស,aaphitous,aousaousaousaousaousaousa,0,0.19999999999999996,0.29411764705882354,2.2222222222222223
ថោក,thaok,thaok,1,1.0,1.0,0.0
អូខេ,oke,ae,0,0.33333333333333337,0.4,0.6666666666666666
ប្រព្រឹត្ត,brobret,proetroetroetroetroetroet,0,0.19999999999999996,0.3125,2.857142857142857
រៀប,reab,rorororororororororororor,0,0.040000000000000036,0.06896551724137932,6.0
ហានភាគិយ,hanpheakey,heakoneakoneakoneakoneako,0,0.28,0.4,1.8
មាន់រងាវ,meanorongeav,neaneaneaneaneaneaneanean,0,0.24,0.32432432432432434,1.5833333333333333
ថ្នាស,thnas,san,0,0.19999999999999996,0.7499999999999999,0.8
ខ្លាច,klach,khalalalalalalalalalalala,0,0.12,0.26666666666666666,4.4
មច្ឆព័ន្ធ,mochchhopoanthor,chhhhhhhhhhhhhhhhhhhhhhhh,0,0.16000000000000003,0.24390243902439027,1.3125
ស័ក្តិសម,saksom,sasasasasasasasasasasasas,0,0.12,0.1935483870967742,3.6666666666666665
វិរូបក្ខ,virubakkhar,broukhoukhoukhoukhoukhouk,0,0.16000000000000003,0.3333333333333333,1.9090909090909092
ថងយ៉ត,thangyat,thothothothothothothothot,0,0.12,0.18181818181818182,2.75
គម្ភីរ,komphi,phi,0,0.5,0.6666666666666666,0.5
អគុណ,aakun,aon,0,0.4,0.5,0.6
បុស្សរថ,bossoroth,sosososososososososososos,0,0.19999999999999996,0.29411764705882354,2.2222222222222223
ក្រវង់,kravong,krong,0,0.7142857142857143,0.8333333333333333,0.2857142857142857
ខ្ជាប់,khchab,b,0,0.16666666666666663,0.2857142857142857,0.8333333333333334
យោជន៍,youchn,youch,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
កង្កែប,kangkeb,kongkongkongkongkongkongk,0,0.16000000000000003,0.25,3.0
កោសេយ្យវប្បកម្ម,kaoseyvobbokom,bombombombombombombombomb,0,0.28,0.358974358974359,1.2857142857142858
បង្គាវ,bangkeav,bangkongkongkongkongkongk,0,0.19999999999999996,0.30303030303030304,2.5
ក្រនៀវ,kraniev,kriev,0,0.7142857142857143,0.8333333333333333,0.2857142857142857
ស្គារ,skar,s,0,0.25,0.4,0.75
សម្បាច់,sombeach,sambambambambambambambamb,0,0.16000000000000003,0.24242424242424243,2.625
ប្រឡែង,bralaeng,brong,0,0.5,0.6153846153846154,0.5
ហត្ថិគោបក,hatthekoubak,hokokokokokokokokokokokok,0,0.16000000000000003,0.21621621621621623,1.75
សុរិយោដី,soriyoudei,sei,0,0.30000000000000004,0.4615384615384615,0.7
ផែន,phaen,phaen,1,1.0,1.0,0.0
ស្មោះ,smos,smosmosmosmosmosmosmosmos,0,0.16000000000000003,0.2758620689655173,5.25
លំដោយ,lomdaoy,damloumloumloumloumloumlo,0,0.16000000000000003,0.375,3.0
អន្ថឺម,aonthueum,an,0,0.2222222222222222,0.3636363636363636,0.7777777777777778
សំពៅថយ,sampovthoy,sau,0,0.19999999999999996,0.30769230769230765,0.8
បោសលាន,baosalean,san,0,0.33333333333333337,0.5,0.6666666666666666
ប្រតឺងអ៊ឺះ,brateungaoeah,brong,0,0.3076923076923077,0.5555555555555556,0.6923076923076923
ឡើងចាង,lerngchang,lang,0,0.4,0.5714285714285715,0.6
កិច្ចការ,kechka,chachachachachachachachac,0,0.12,0.1935483870967742,3.6666666666666665
ឡូ,lu,lou,0,0.6666666666666667,0.8,0.5
ជ្រែ,chreae,chreaeaeaeaeaeaeaeaeaeaea,0,0.24,0.3870967741935484,3.1666666666666665
ក្ដឿង,kdoeang,kdoeang,1,1.0,1.0,0.0
សុនន្ទា,sonntea,sontontontontontontontont,0,0.19999999999999996,0.3125,2.857142857142857
វេយ្យាករណ៍,veyyeakor,yyyyyyyyyyyyyyyyyyyyyyyyy,0,0.07999999999999996,0.11764705882352941,2.5555555555555554
ធ្លីង,thling,thing,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
ថាមភាព,thamopheap,mp,0,0.19999999999999996,0.33333333333333337,0.8
អគ្គិ,aokki,akokokokokokokokokokokoko,0,0.16000000000000003,0.26666666666666666,4.2
យក,yor,k,0,0.0,0.0,1.0
គំនាប់,kumneab,kumn,0,0.5714285714285714,0.7272727272727273,0.42857142857142855
បព្វៈ,bopveak,bak,0,0.4285714285714286,0.6,0.5714285714285714
នានាសំវាស,neaneasamveas,saneaneaneaneaneaneaneane,0,0.36,0.5263157894736842,1.2307692307692308
ម្លិះ,mlis,mlililililililililililili,0,0.12,0.20689655172413793,5.5
ចោរឃាតកម្ម,chaorkheatkamm,mokhokhokhokhokhokhokhokh,0,0.19999999999999996,0.30769230769230765,1.4285714285714286
ទឡ្ហការី,tolhakari,trolalalalalalalalalalala,0,0.19999999999999996,0.3529411764705882,2.2222222222222223
ល្មួច,lmuoch,ch,0,0.33333333333333337,0.5,0.6666666666666666
វិហា,viha,hea,0,0.25,0.5714285714285715,0.75
ឧបាទិន្នក,ubatinnok,ubaninininininininininini,0,0.24,0.3529411764705882,2.111111111111111
ឈើត្រង់,chhautrang,chautrong,0,0.8,0.8421052631578948,0.2
អបសក្តិ,aabasakte,aok,0,0.2222222222222222,0.3333333333333333,0.7777777777777778
កន្ទ្រាញ,kantreanh,kanhnhnhnhnhnhnhnhnhnhnhn,0,0.19999999999999996,0.29411764705882354,2.2222222222222223
សខិលភាសី,sokhelpheasei,sasasasasasasasasasasasas,0,0.12,0.15789473684210525,1.6923076923076923
បរមេស្វរៈ,boromesvoreak,brovesrovesrovesrovesrove,0,0.36,0.5263157894736842,1.2307692307692308
បន្សុទ្ធ,bansutthor,sonthonthonthonthonthonth,0,0.19999999999999996,0.34285714285714286,2.0
គគ្រុម,kokrum,krukrukrukrukrukrukrukruk,0,0.16000000000000003,0.25806451612903225,3.5
ឆ្កឹង,chhkoeng,chhhhhhhhhhhhhhhhhhhhhhhh,0,0.12,0.18181818181818182,2.75
ឥច្ឆា,ichchha,ichhhhhhhhhhhhhhhhhhhhhhh,0,0.19999999999999996,0.3125,2.857142857142857
កុលាប,kolab,bok,0,0.19999999999999996,0.7499999999999999,0.8
កតញ្ញូ,kotonhnhu,konhunhunhunhunhunhunhunh,0,0.28,0.4117647058823529,2.0
កង្វល់,kangvol,kong,0,0.4285714285714286,0.7272727272727273,0.5714285714285714
កំណេះ,kamneh,kamneh,1,1.0,1.0,0.0
ង៉េសៗ,nges,ngengengengengengengengen,0,0.12,0.20689655172413793,5.5
អបុត្តិកា,aabotteka,ateateateateateateateatea,0,0.24,0.3529411764705882,2.111111111111111
ក្រៀវ,kriev,kriev,1,1.0,1.0,0.0
ខ្ពង់ខ្ពស់,khpongokhpos,popopopopopopopopopopopop,0,0.19999999999999996,0.2702702702702703,1.6666666666666667
ប្រដាន់,bradan,brondandandandandandandan,0,0.24,0.3870967741935484,3.1666666666666665
ហនុមាន,honumean,hon,0,0.375,0.5454545454545454,0.625
ខ្ចោះ,kjos,kh,0,0.25,0.3333333333333333,0.75
ព្រូ,pru,pr,0,0.6666666666666667,0.8,0.3333333333333333
ជ្រូកព្រុល,chrukprul,prulululululululululululu,0,0.12,0.29411764705882354,2.4444444444444446
ស្លេវ,slev,slesleslesleslesleslesles,0,0.12,0.20689655172413793,5.5
ភូមា,burma,m,0,0.19999999999999996,0.33333333333333337,0.8
ពិចិត្រ,pichetror,pitetetetetetetetetetetet,0,0.16000000000000003,0.23529411764705882,2.3333333333333335
បសុព្យាបាល,basopyeabal,babababababababababababab,0,0.19999999999999996,0.2777777777777778,1.8181818181818181
ដុស,dos,sodododododododododododod,0,0.07999999999999996,0.21428571428571425,7.666666666666667
កោប,kaob,baok,0,0.5,1.0,0.5
ផ្ទាន់,ptorn,phn,0,0.4,0.5,0.6
ញឹកៗ,nhuek,nhuek,1,1.0,1.0,0.0
រៀបចំ,riebjom,rom,0,0.4285714285714286,0.6,0.5714285714285714
ស្រគុក,srakuk,k,0,0.16666666666666663,0.2857142857142857,0.8333333333333334
ពើប,perb,paub,0,0.5,0.5,0.5
ចក់,chok,ch,0,0.5,0.6666666666666666,0.5
ច្រកាចច្រកូវ,chrokachchrokouv,chrochrochrochrochrochroc,0,0.43999999999999995,0.5365853658536586,0.875
ត្របះ,trobah,brotrotrotrotrotrotrotrot,0,0.12,0.25806451612903225,3.6666666666666665
ម្នាងសិលា,mniengselea,sangeangeangeangeangeange,0,0.28,0.4444444444444444,1.6363636363636365
ច្រឡាស,chralas,srolalalalalalalalalalala,0,0.12,0.3125,3.142857142857143
អមិតាភៈ,aomitapheak,aoteaoteaoteaoteaoteaotea,0,0.24,0.3333333333333333,1.7272727272727273
ស្រូស,srous,sr,0,0.4,0.5714285714285715,0.6
ឆ្វាច,chhvach,chhhhhhhhhhhhhhhhhhhhhhhh,0,0.16000000000000003,0.25,3.0
ប្លឺម,bleum,b,0,0.19999999999999996,0.33333333333333337,0.8
វីតិក្កម,vitekkom,kokokokokokokokokokokokok,0,0.12,0.18181818181818182,2.75
កំពីកកំពក,kompikkompok,kokokokokokokokokokokokok,0,0.28,0.3783783783783784,1.5
ហោមរោង,haomrung,houng,0,0.625,0.7692307692307693,0.375
ខុល,khol,khol,1,1.0,1.0,0.0
ចា៎,ja,ja,1,1.0,1.0,0.0
បាហុនកៈ,bahonokak,hak,0,0.33333333333333337,0.5,0.6666666666666666
អយស្ការ,aayoskar,aaaaaaaaaaaaaaaaaaaaaaaaa,0,0.12,0.18181818181818182,2.75
